activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053512,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,1,1,2,1,2,405000.0,76.92,3.65,0.82,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,525000,1,1,3,5,1,NA,196,20%-<30%,1,9,2,,,,,2,,,,,1,1,2,,,,,2,,,,,1,1,1,2,1,1,65-74,>74,Yes,Yes,1,1,6,,,,,10,,,,6061,29.9100000000000001,95700,145,1460,1589,18
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053417,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,2,2,2,1,2,125000.0,84.9,3.75,0.93,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,525000,1,1,3,5,1,NA,269,20%-<30%,1,10,2,,,,,5,,,,,1,4,2,,,,,8,,,,,1,4,1,5,1,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,2995,41.2000000000000028,95700,84,556,1013,17
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053806,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,45000.0,84.98,4.25,1.43,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,395000,1,1,3,5,1,NA,NA,<20%,1,9,3,,,,,2,,,,,2,1,6,,,,,5,,,,,2,1,3,2,2,1,35-44,35-44,No,No,1,1,6,,,,,10,,,,3222,7.04999999999999982,95700,159,1151,1271,27
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052601,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,105000.0,84.55,4.5,1.68,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,665000,1,1,3,5,1,NA,338,<20%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,2979,11.5800000000000001,95700,161,967,1111,47
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053711,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,55000.0,79.79,4.15,1.32,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,435000,1,1,3,5,1,NA,234,<20%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,45-54,No,No,1,1,6,,,,,10,,,,5600,19.1400000000000006,95700,149,1500,1709,26
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054012,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,245000.0,84.82,5.5,2.66,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,1625000,1,1,3,5,1,NA,313,30%-<36%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3948,19.1000000000000014,95700,137,1123,1387,34
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053604,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,95000.0,80.0,5.0,2.16,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,385000,1,1,3,5,1,NA,108,41,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,4466,32.4200000000000017,95700,188,1239,1468,15
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053512,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,2,2,1,2,65000.0,56.2,4.3,1.47,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,225000,1,1,3,5,1,NA,63,20%-<30%,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,6061,29.9100000000000001,95700,145,1460,1589,18
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183051700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,105000.0,64.16,3.1,0.17,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,765000,1,1,3,5,1,NA,NA,<20%,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,3217,2.70000000000000018,95700,225,1064,1270,60
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053418,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,2,2,1,2,95000.0,79.99,4.0,1.2,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,295000,1,1,3,5,1,NA,188,<20%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,6145,26.9800000000000004,95700,112,1373,2006,24
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053721,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,255000.0,75.43,3.85,1.01,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,605000,1,1,3,5,1,NA,104,41,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,3385,12.7599999999999998,95700,182,1278,1406,26
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053108,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,55000.0,67.24,3.9,1.08,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,415000,1,1,3,5,1,NA,117,30%-<36%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,7101,19.0100000000000016,95700,89,2027,2755,15
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053725,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,1,2,25000.0,5.91,3.75,0.92,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,355000,1,1,3,5,1,NA,14,42,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,5147,25.6499999999999986,95700,148,1232,1348,16
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053707,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,65000.0,79.99,3.75,0.92,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,315000,1,1,3,5,1,NA,NA,39,1,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,2,1,1,1,35-44,25-34,No,No,1,1,6,,,,,10,,,,6380,26.129999999999999,95700,94,1781,2524,29
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054008,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,2,0,2,1,2,2,2,1,2,55000.0,68.76,4.05,1.24,3,NA,NA,NA,NA,NA,300,NA,1,2,2,2,2,225000,1,1,3,5,1,NA,52,40,1,9,1,,,,,3,,,,,1,2,5,,,,,6,,,,,1,2,1,3,1,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,6850,82.4699999999999989,95700,46,439,1174,30
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053518,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,1,2,25000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,NA,1,1,3,5,1,NA,57,47,1,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,35-44,35-44,No,No,1,1,6,,,,,3,,,,3712,7.05999999999999961,95700,114,1324,1591,34
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053521,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,155000.0,68.51,3.1,0.22,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,835000,1,1,3,5,1,NA,203,40,1,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,65-74,45-54,Yes,No,1,1,6,,,,,10,,,,3792,24.4699999999999989,95700,128,1196,1345,25
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183051600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,1,2,1,2,125000.0,12.5,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,1005000,1,1,3,5,1,NA,441,<20%,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,35-44,9999,No,NA,1,1,6,,,,,7,,,,4729,2.39000000000000012,95700,187,1517,1971,64
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053418,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,2,1,165000.0,52.98,4.5,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,2,1,2,305000,1,3,3,5,1,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,6145,26.9800000000000004,95700,112,1373,2006,24
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053610,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,85000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,NA,1,1,3,5,1,NA,56,38,1,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,2,1,1,1,>74,>74,Yes,Yes,1,1,6,,,,,3,,,,9841,38.5700000000000003,95700,128,1868,2572,10
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053607,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,3,0,2,1,2,1,2,1,2,255000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,NA,1,1,3,5,1,NA,1570,<20%,9,9,2,,,,,2,,,,,1,1,2,,,,,2,,,,,1,1,1,2,1,1,45-54,35-44,No,No,1,1,6,,,,,3,,,,8714,62.1499999999999986,95700,135,2157,2532,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054205,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,1,2,1,2,25000.0,13.61,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,2,2,2,185000,1,1,3,5,1,NA,47,46,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,55-64,9999,No,NA,1,1,6,,,,,3,1,,,4907,32.5700000000000003,95700,78,995,1520,20
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,31,2,2,1,2,105000.0,23.9,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,885000,1,1,3,5,1,NA,77,>60%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,1,,,,12184,21.8000000000000007,95700,139,3624,3965,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053607,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,4,1,2,1,2,95000.0,29.97,3.6,0.78,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,315000,1,1,3,5,1,NA,32,42,1,9,2,,,,,2,,,,,1,1,2,,,,,2,,,,,1,1,2,1,1,1,35-44,35-44,No,No,1,1,6,,,,,10,,,,8714,62.1499999999999986,95700,135,2157,2532,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054013,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,31,2,2,1,2,205000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,NA,1,1,3,5,1,NA,167,42,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,65-74,9999,Yes,NA,1,1,6,,,,,3,,,,13321,20.2699999999999996,95700,137,3984,4521,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052407,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,125000.0,75.52,3.9,1.07,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,295000,1,1,3,5,1,NA,173,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3828,45.8699999999999974,95700,57,575,1171,36
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054211,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,35000.0,88.33,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,395000,1,1,3,5,1,NA,NA,<20%,1,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,65-74,65-74,Yes,Yes,1,1,6,,,,,4,,,,10785,23.9899999999999984,95700,118,2839,3577,13
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053806,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,31,1,2,1,2,235000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,NA,1,1,3,5,1,NA,76,NA,9,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,2,1,1,1,55-64,55-64,No,No,1,1,6,,,,,10,,,,3222,7.04999999999999982,95700,159,1151,1271,27
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054210,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,2,2,1,2,65000.0,60.09,4.05,1.2,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,255000,1,1,3,5,1,NA,146,<20%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,55-64,No,Yes,1,1,6,,,,,10,,,,9678,26.6099999999999994,95700,93,2971,3539,14
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183051501,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,205000.0,79.43,4.15,1.31,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,735000,1,1,3,5,1,NA,258,30%-<36%,1,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,45-54,45-54,No,No,1,1,6,,,,,10,,,,3005,7.65000000000000036,95700,182,1008,1209,45
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053707,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,1,2,65000.0,80.11,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,315000,1,1,3,5,1,NA,NA,NA,1,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,2,1,1,1,35-44,25-34,No,No,1,1,6,,,,,7,,,,6380,26.129999999999999,95700,94,1781,2524,29
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053111,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,2,2,2,1,2,45000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,NA,1,1,3,5,1,NA,75,20%-<30%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,6034,36.7100000000000009,95700,97,1722,1979,24
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053506,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,1,2,1,2,205000.0,46.3,3.6,0.78,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,435000,1,1,3,5,1,NA,164,20%-<30%,1,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,55-64,55-64,Yes,No,1,1,6,,,,,10,,,,5210,12.6699999999999999,95700,120,1577,1979,34
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053413,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,255000.0,83.65,4.5,1.68,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,1025000,1,1,3,5,1,NA,273,20%-<30%,1,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,35-44,35-44,No,No,1,1,6,,,,,10,,,,5771,21.8299999999999983,95700,144,1562,1876,15
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,1,2,255000.0,39.68,3.6,0.79,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,635000,1,1,3,5,1,NA,206,20%-<30%,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3510,15.7300000000000004,95700,177,1081,1260,17
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053421,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,1,2,1,2,55000.0,10.87,3.75,0.92,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,465000,1,1,3,5,1,NA,131,20%-<30%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,5350,30.6000000000000014,95700,133,1369,1671,14
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053805,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,31,1,2,1,2,155000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,NA,1,1,3,5,1,NA,358,NA,9,9,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,1982,8.73000000000000043,95700,225,662,726,22
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053204,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,135000.0,79.98,4.0,1.17,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,345000,1,1,3,5,1,NA,135,20%-<30%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4893,35.3800000000000026,95700,108,1366,1702,16
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052808,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,205000.0,69.49,3.9,1.06,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,795000,1,1,3,5,1,NA,329,<20%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,9324,45.6199999999999974,95700,78,2115,3191,23
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183051502,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,295000.0,71.99,4.0,1.18,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,995000,1,1,3,5,1,NA,717,<20%,1,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,55-64,55-64,No,No,1,1,6,,,,,10,,,,2665,19.8900000000000006,95700,131,613,871,50
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053411,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,105000.0,80.0,4.0,1.17,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,725000,1,1,3,5,1,NA,479,20%-<30%,1,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,65-74,55-64,Yes,No,1,1,6,,,,,10,,,,7232,31,95700,199,1675,1872,13
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,2,0,2,1,2,1,2,1,2,105000.0,19.61,3.6,0.78,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,515000,1,1,3,5,1,NA,153,30%-<36%,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,8230,12.9900000000000002,95700,158,2488,3025,17
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053418,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,125000.0,80.0,4.15,1.32,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,335000,1,1,3,5,1,NA,280,<20%,1,9,2,,,,,2,,,,,2,1,5,,,,,5,,,,,1,1,2,1,1,1,45-54,45-54,No,No,1,1,6,,,,,10,,,,6145,26.9800000000000004,95700,112,1373,2006,24
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053107,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,31,2,2,1,2,75000.0,88.34,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,315000,1,1,3,5,1,NA,98,42,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,4,,,,10748,34.5900000000000034,95700,78,2632,3531,21
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052706,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,95000.0,84.96,4.75,1.93,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,215000,1,1,3,5,1,NA,67,30%-<36%,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,4422,70.4899999999999949,95700,54,816,1191,25
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053413,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,4,2,2,1,2,245000.0,79.99,4.15,1.34,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,865000,1,1,3,5,1,NA,276,20%-<30%,1,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,5771,21.8299999999999983,95700,144,1562,1876,15
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053412,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,2,0,2,1,4,2,2,1,2,105000.0,75.37,4.15,1.34,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,805000,1,1,3,5,1,NA,167,20%-<30%,1,10,2,,,,,5,,,,,1,4,2,,,,,8,,,,,2,4,1,5,1,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,6802,26.3999999999999986,95700,170,1636,1808,13
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052806,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,95000.0,77.15,5.0,2.16,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,295000,1,1,3,5,1,NA,68,42,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,16788,88.7099999999999937,95700,68,4237,5198,13
